item name中文,model name中文,price,image url,product link,二级类目,三级类目,四级类目,邀请码,model id,final_1688_link,price judge,销售优先级,itemid,最大价格,销售优先级,该款式有sku数,是否有高价品加投资源,是否为重抛货,是否重点招募
台灯灯罩，22x30x10厘米，帝王风格，米色棉布，E27标准灯座，米色。,渴望,90.03,https://cf.shopee.com.br/file/sg-11134201-7rcf4-ltu831mufsb6c8,http://shopee.com.br/product/718558431/21197455786,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN202608204749,1.29643E+11,https://detail.1688.com/offer/45156164752.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,高销售优先级,21197455786,90.03,高销售优先级,1,是,否,是
吸顶灯，轨道灯，直筒铝制吸顶灯，适用于 3 个 E27 灯泡。,吸顶灯，轨道灯，直筒铝制吸顶灯，适用于 3 个 E27 灯泡。,56.92,https://cf.shopee.com.br/file/br-11134201-820ly-mqxyruw2vshxba,http://shopee.com.br/product/1305065285/23298368441,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,IVCN202608207515,1.69716E+11,https://detail.1688.com/offer/842063018287.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517863311102913710e0ed8&token=dAiOpkANdvlpPcj%2B6I8UJhV1vUDc1M9vhQ95Y6GZV%2F%2FrxxUx0HrTNa1LCluOlGwp,P0,高销售优先级,23298368441,56.92,高销售优先级,1,是,否,是
现代金色LED吊灯，色温3000-6000K，无饱和度，适合客厅和卧室使用。,A-220V-金,98.54,https://cf.shopee.com.br/file/br-11134207-820mf-mohocwhtp4hv1b,http://shopee.com.br/product/1613316522/58211098408,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608204135,1.79728E+11,https://detail.1688.com/offer/819230478067.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,58211098408,98.54,高销售优先级,1,是,否,是
三联立方体展示架，亚克力水晶材质，可拆卸，派对装饰,三联立方体展示架，亚克力水晶材质，可拆卸，派对装饰,461.28,https://cf.shopee.com.br/file/br-11134207-81z1k-mi0mf5fzmxvq3e,http://shopee.com.br/product/418351363/46202676357,派对用品,其他的,,IVCN202608206673,3.10256E+11,https://detail.1688.com/offer/598940172639.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i23&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,46202676357,461.28,高销售优先级,1,是,否,是
现代金色螺旋吊灯，适用于餐厅、厨房、台面，装饰奢华，Bivolt QUAYS,现代金色螺旋吊灯，适用于餐厅、厨房、台面，装饰奢华，Bivolt QUAYS,226.1,https://cf.shopee.com.br/file/br-11134207-820mb-mnepwzleg93491,http://shopee.com.br/product/1321521011/58209244420,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608208717,2.38805E+11,https://detail.1688.com/offer/1045625651213.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,58209244420,226.1,高销售优先级,1,是,否,是
3W LED 壁灯嵌入式室内台阶灯地面脚灯过道夜灯照明灯,黑色 3000K,8.05,https://cf.shopee.com.my/file/my-11134207-7r992-lubtav7t5eyl5f,http://shopee.com.my/product/41010146/4011014140,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,没发邀请码,38224272275,#N/A,P2,高销售优先级,4011014140,8.05,高销售优先级,1,否,否,是
两块拱形面板套装——一块罗马式拱形面板+一块圆形拱形面板 | 可拆卸式结构，适用于派对背景及气球装饰 | 活动及装饰,两块拱形面板套装——一块罗马式拱形面板+一块圆形拱形面板 | 可拆卸式结构，适用于派对背景及气球装饰 | 活动及装饰,78.2,https://cf.shopee.com.br/file/br-11134207-81z1k-mh6awnh6w6pse5,http://shopee.com.br/product/1036213988/46051580767,派对用品,背景幕布和横幅,,IVCN202608208177,4.35143E+11,https://detail.1688.com/offer/931093892984.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2127a84b17691368857134234e109b&token=QklJa4NJXmtX%2BZ4hyxUSdMdwVNJmlcXUmb5mDg%2Bl37uH3OvZbjTIgDPrteWfZ9%2BL&tracelog=cps&clickid=385a4998abe90b4f3eeb6a79053cee3b&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1D24E0CC14DD2AFC0983A5FA9A5C761CB1331DDC4753847ADEA5DD589B13E2FE9348394BC3CC3C62B9992F8828C4BE892326A1DE22FA3B206D8E139D549F938D4F48F0F356DAC3AF75E3BB51A60698E335438AE949661173F3335D5665F0EEA2E0BCE1938DB7E07B8B8D323560AF25B015F790E60E2141F14A6687F88FE35845CE777FBF8DF81545D%26cbu_cps_trace_flag%3Dwrite,P0,高销售优先级,46051580767,78.2,高销售优先级,1,是,否,是
Baiamser 派对灯，72 种效果声控舞台灯频闪投影灯，带遥控器，适用于卧室、家居装饰、酒吧、锐舞派对、卡拉OK、生日礼物,Baiamser 派对灯，72 种效果声控舞台灯频闪投影灯，带遥控器，适用于卧室、家居装饰、酒吧、锐舞派对、卡拉OK、生日礼物,53.95,https://cf.shopee.com.br/file/cn-11134211-7r98o-lqmu5emohtthb5,http://shopee.com.br/product/538742014/24959101123,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN202608205635,2.25995E+11,https://detail.1688.com/offer/685662584134.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,24959101123,53.95,高销售优先级,1,是,否,是
一次性纤细型PP杯，带盖（500个）。采用硬质塑料制成。每盒500套。,磨砂玻璃瓶，带磨砂边，700毫升（22盎司）[500个],156.58,https://cf.shopee.co.th/file/th-11134207-81ztl-mrb678vxzb4296,http://shopee.co.th/product/376880151/8023044251,派对用品,一次性餐具,,IVCN202608203715,2.22441E+11,https://detail.1688.com/offer/714515444075.html?kj_agent_plugin=aliprice&fromkv=xytTrace:11,P0,高销售优先级,8023044251,156.58,高销售优先级,9,是,否,是
LGL 30W 光合作用灯，带透镜附件,LGL 30W 光合作用灯，带透镜附件,54.67,https://cf.shopee.vn/file/vn-11134207-7r98o-ltby38dxge6c50,http://shopee.vn/product/74473842/24270986172,灯光,功能灯,功能灯,IVCN202608208623,2.55541E+11,https://detail.1688.com/offer/1050121907959.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b9de517817768306966384e0db1&token=4peEMVsC0EMEiR%2B%2FvIvT0hh1phdBkNtnC2oHbpp3AMxIZIaHF%2BBjqja3b2To1yyP,P1,高销售优先级,24270986172,54.67,高销售优先级,1,是,否,是
高品质宽光束 150W LED 高棚灯 l Lampu Gudang LED 1 保修 2 年,150瓦，一年质保，日光白光,62.36,https://cf.shopee.com.my/file/my-11134207-7rask-m6672wbcdz7p65,http://shopee.com.my/product/11323529/2141870287,灯光,工业照明,工矿灯/高棚灯,IVCN202608205097,56745453937,https://detail.1688.com/offer/979385047829.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,2141870287,62.36,高销售优先级,1,是,否,是
户外照明太阳能灯套装（2个灯），功率可选900W/800W/700W/600W,套装 2：800W,110.76,https://cf.shopee.com.br/file/br-11134207-81ztc-miscn1wbt72e66,http://shopee.com.br/product/1673514861/58252475087,灯光,太阳能灯,太阳能投光灯,IVCN202608205387,1.79724E+11,https://detail.1688.com/offer/874144428909.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,58252475087,110.76,高销售优先级,2,是,否,是
生日气球套装，含129个气球 - 粉色+橙色+鼠尾草色，适合派对装饰。,生日气球套装，含129个气球 - 粉色+橙色+鼠尾草色，适合派对装饰。,31.09,https://cf.shopee.com.br/file/br-11134207-7r98o-lrrp26gkhamlcf,http://shopee.com.br/product/1033272815/22497350099,派对用品,气球,,IVCN202608206891,2.38764E+11,https://detail.1688.com/offer/819727964779.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,中高销售优先级,22497350099,31.09,高销售优先级,1,是,否,是
户外串灯，长度可达 25 米，花环式，最多可包含 25 个 15 瓦白炽灯泡。,20米，白炽灯，220伏,60.39,https://cf.shopee.com.br/file/br-11134207-81z1k-mf5gf1795p8nfd,http://shopee.com.br/product/1173586547/23192878595,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN202608203863,2.29401E+11,https://detail.1688.com/offer/547142482052.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,23192878595,60.39,高销售优先级,3,是,否,是
花岗岩纹理纸板 | 270克/平方米 | 邀请函 | 信封 | DIY工艺品 | 白色,A4 x 20s，白色,3.76,https://cf.shopee.ph/file/ph-11134207-81ztp-meo3oosrgb9f6d,http://shopee.ph/product/334793736/5866956450,派对用品,牌,,IVCN202608207497,72203081805,https://detail.1688.com/offer/678301090401.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,高销售优先级,5866956450,3.76,高销售优先级,2,否,否,是
LGL 0.5米光合作用LED灯管,LGL 0.5米光合作用LED灯管,37,https://cf.shopee.vn/file/vn-11134207-7ra0g-m6npj967bwiv6f,http://shopee.vn/product/74473842/25424139466,灯光,灯泡/灯管,灯泡/灯管,IVCN202608208621,2.05029E+11,https://detail.1688.com/offer/1019117727521.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,25424139466,37,高销售优先级,1,是,否,是
可充电磁性LED灯泡 GTP-1347 E26/E27灯座，带遥控器 – 15种颜色,4个单位,96.55,https://cf.shopee.com.br/file/sg-11134201-821dk-mh6o04xrdix730,http://shopee.com.br/product/296745639/58200693460,灯光,灯泡/灯管,灯泡/灯管,IVCN202608205033,2.28795E+11,https://detail.1688.com/offer/1039932777159.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,58200693460,96.55,高销售优先级,1,是,否,是
蜘蛛侠头盔 眼睛可活动 手动电动眨眼面罩 蜘蛛侠英雄远征头盔,手册。 - 红色,20.71,https://cf.shopee.ph/file/ph-11134207-7rasm-m4o3q3t7tyw655,http://shopee.ph/product/364670283/26957850894,派对用品,派对帽和面具,,IVCN202608206775,2.51376E+11,https://detail.1688.com/offer/948202908687.html?spm=a26352.13672862.offerlist.13.3f2f1e62SSKW8P&offerId=948202908687&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=6021853678940&trace_log=normal&uuid=a71738cd0ec14dd480d581de61616b9b&forcePC=1771986349942,P1,高销售优先级,26957850894,20.71,高销售优先级,1,是,否,是
KU 食品容器，1 个隔间，黑色和透明底座 + 透明盖子。,1200毫升 G126,10.17,https://cf.shopee.co.th/file/th-11134207-81ztg-mkw34f69q2gw3a,http://shopee.co.th/product/180179032/16369290822,派对用品,一次性餐具,,IVCN202608203667,2.01129E+11,#N/A,P2,高销售优先级,16369290822,10.17,高销售优先级,1,否,否,是
PCBS GOP 圣餐杯（24个装和36个装）优质透明塑料（教堂用品）- 主的晚餐,杯子 24 MAS 更厚,7.08,https://cf.shopee.ph/file/ph-11134207-7qukx-ljcgjwy914w605,http://shopee.ph/product/198049879/4315980953,派对用品,一次性餐具,,没发邀请码,2.14442E+11,https://detail.1688.com/offer/805867515305.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,高销售优先级,4315980953,7.08,高销售优先级,1,否,否,是
一套15个40厘米的五彩纸屑球。,一套15个40厘米的五彩纸屑球。,59.98,https://cf.shopee.com.br/file/5a322864c2a38596c7a4cee381215673,http://shopee.com.br/product/441017013/8789068120,派对用品,其他的,,IVCN202608204937,94135241995,https://detail.1688.com/offer/589822602952.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,8789068120,59.98,高销售优先级,1,是,否,是
组装你的叉叉！《玩具总动员》叉叉组装套装。派对礼物、赠品和娱乐好物。数量：10,15 和,85.72,https://cf.shopee.com.br/file/br-11134207-820la-mqxcul1fpgqs95,http://shopee.com.br/product/395196891/19397806979,派对用品,其他的,,IVCN202608204305,1.89166E+11,https://detail.1688.com/offer/632894359291.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17790932023361822e0ea2&token=EWGCGY4r2Dgf1a6icnGBcwqbsOeCFARIetZJmQKpn8%2BgQITU00Ab0JTnA4rBJ83F,P1,高销售优先级,19397806979,85.72,高销售优先级,2,是,否,是
10个乳白色球形泡泡吊灯 生日派对圆形球形灯 婚礼装饰灯,10-温暖,26.32,https://cf.shopee.ph/file/ph-11134207-7ra0i-md5v1gmu3x20e2,http://shopee.ph/product/1156243683/42461995023,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN202608208663,2.48718E+11,https://detail.1688.com/offer/857256610810.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,42461995023,26.32,高销售优先级,1,是,是,是
双面风旗，适用于巴西莓，2.0米，仅含布料，巴西莓商店。,双面风旗，适用于巴西莓，2.0米，仅含布料，巴西莓商店。,25.4,https://cf.shopee.com.br/file/br-11134207-7r98o-lx8nyleusmfmab,http://shopee.com.br/product/1153017428/20297750166,派对用品,背景幕布和横幅,,IVCN202608207697,1.79398E+11,https://detail.1688.com/offer/931022338177.html?spm=a26352.b28411319.offerlist.47.4a0d1e62Kc3ZSG&cosite=-&tracelog=p4p&_p_isad=1&clickid=c9a3e00939cc4f748566c6bad0b09e89&sessionid=0689a5e6e4482041c7d06d7786fb8e6c,P0,中高销售优先级,20297750166,25.4,高销售优先级,1,是,否,是
[25/50个装] 寿司托盘 长方形 黑色 带圆顶盖 8种尺寸,红色 JY1102 - 50便士,17.5,https://cf.shopee.ph/file/ph-11134207-7rash-m84kke6j7i4tae,http://shopee.ph/product/281726197/21577356738,派对用品,一次性餐具,,IVCN202608204811,1.84134E+11,https://detail.1688.com/offer/720856307659.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,中高销售优先级,21577356738,17.5,高销售优先级,1,是,否,是
一套三条定制沙滩巾——风格、信仰和满满的爱融入每一个细节💖,一套三条定制沙滩巾——风格、信仰和满满的爱融入每一个细节💖,53.24,https://cf.shopee.com.br/file/br-11134207-81z1k-mgnj3l8uuuitd1,http://shopee.com.br/product/1172478781/22694708735,派对用品,背景幕布和横幅,,IVCN202608205941,2.28795E+11,https://detail.1688.com/offer/736887731886.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b9de517701715130835378e0fa7&token=vSY9iq4kbdEoUk8vsXS6Jaf%2FFLkcVnQkO3ibTLufv6mFSjonD5%2FDD3BMr853142H,P1,中高销售优先级,22694708735,53.24,高销售优先级,1,否,否,是
圆形吊灯，布艺灯罩，40x15,克鲁,149.76,https://cf.shopee.com.br/file/br-11134207-7r98o-lnaiic8t66rzf8,http://shopee.com.br/product/346245161/12583304949,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608205961,1.53262E+11,https://detail.1688.com/offer/892135802819.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,12583304949,149.76,高销售优先级,1,是,否,是
MODI 触控式台灯，3 种灯光设置，28cm x 35cm，磁吸式，阅读灯，LED，USB。,35厘米 1200毫安时,10.47,https://cf.shopee.co.th/file/th-11134207-7qul5-lkars8c767l596,http://shopee.co.th/product/60805513/4465050377,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN202608207573,2.31902E+11,https://detail.1688.com/offer/746024955996.html?spm=a26352.b28411319.offerlist.22.41621e62KjG7mc,P0,中高销售优先级,4465050377,10.47,高销售优先级,1,是,否,是
30个亚克力手提箱 - 大号 - 适用于派对和派对礼品的亚克力手提箱,透明水晶,92.41,https://cf.shopee.com.br/file/sg-11134201-22090-qin378rcnyhv94,http://shopee.com.br/product/413835331/21339667137,派对用品,其他的,,IVCN202608203657,1.26622E+11,https://detail.1688.com/offer/762096299621.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=e242596e6e61de6c078679a81b705df2&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC8B3890FE097C62A05D5BF1FDC637F7E4018F7BB552BAC6AD66BA430C43EDF0E07EEF6D6099BA67CE089F770C23C101B7A017DFC3CB1863A03ED45D4338387AD22183AD9430BD3EAECC49DE466162FA3FCD0A720D86712DFF95DF47D42380C0C1B63E34D8490F1327953E9A22E6F125A269E910DB1F4DE904D69DC3639DDEBB775DC62C3369538B4D%26cbu_cps_trace_flag%3Dwrite,P1,高销售优先级,21339667137,92.41,高销售优先级,1,是,否,是
马里布风格的乡村圆形竹制吊灯，适用于厨房、客厅和美食区。,35厘米白色电线 2米,140.9,https://cf.shopee.com.br/file/br-11134207-81z1k-mi22jx8spxxdaf,http://shopee.com.br/product/1386778754/23194040783,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608205497,1.29834E+11,https://detail.1688.com/offer/589189447006.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17732896311441688e0d66&token=UIWHGqA%2BSM21yXRguy7diIjsGEs8Vf7s7qb%2Bj7%2BuZ%2B4v3ZxhViqXsGqijo95GB02,P0,高销售优先级,23194040783,140.9,高销售优先级,3,是,否,是
GeeParty - 恐龙图案乳胶气球套装（10/20个，30厘米），适合儿童派对,10件,4,https://cf.shopee.com.br/file/cn-11134207-7ras8-m6p6ug4qsxd4cc,http://shopee.com.br/product/1388464725/27374563969,派对用品,气球,,没发邀请码,2.18251E+11,https://detail.1688.com/offer/918600029078.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213cb6b517586889171872259e0d44&token=3MQ%2F9ikCMadFUFOd2qPvLbqIEqCtpXSIQBvtzKUWchcVJ7N9im1mIiJLqoBAUp%2BI,P0,中高销售优先级,27374563969,4,高销售优先级,2,否,否,是
防眩光射灯嵌入式吸顶灯套装 2（MD Ledlighting 出品），（功率：7W/12W/18W），（灯光：1 种颜色/3 种颜色）,4000K，白色反射器，18W（Bridgelux）,23.43,https://cf.shopee.vn/file/vn-11134207-7ra0g-ma8a74n2l52qd1,http://shopee.vn/product/1067737693/25481206083,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,IVCN202608203815,1.37933E+11,https://detail.1688.com/offer/960468179314.html?spm=a26352.b28411319/2508.0.0,P1,中高销售优先级,25481206083,23.43,高销售优先级,1,是,否,是
婚礼/孕妇戒指枕，中密度纤维板圆环，17厘米,4,27.18,https://cf.shopee.com.br/file/br-11134207-7r98o-mbpbnawrlaqv8e,http://shopee.com.br/product/1345922403/23493870351,派对用品,其他的,,IVCN202608205123,2.38785E+11,https://detail.1688.com/offer/644375262365.html?spm=a26352.13672862.offerlist.51.4a261e62IYv7aW&offerId=644375262365&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=4812425419402&trace_log=normal&uuid=0abde242aa0549d7b5f9115339f6d2f3&forcePC=1758704598763,P0,高销售优先级,23493870351,27.18,高销售优先级,2,是,否,是
阳光应急灯，型号 SG209CD3、SG209CD6、SG212CD4，LED 9W，备用电源 3-6 小时。,SG209CD6,146.32,https://cf.shopee.co.th/file/th-11134207-81zth-mi9tlf7sqc5c91,http://shopee.co.th/product/129139583/52903094760,灯光,户外出行灯,头灯/手电筒/电棒灯/便携灯/露营灯/应急灯,IVCN202608205643,4.00299E+11,https://detail.1688.com/offer/976848531921.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,52903094760,146.32,高销售优先级,1,是,否,是
手机维修 - 彩虹桥 LED 招牌（2024 年新款 - 小号 - 大号）#尺寸：宽 48 厘米和宽 60 厘米（大号）#662,#B #手机维修，#L：高33厘米-宽60厘米-长2厘米,27.01,https://cf.shopee.ph/file/ph-11134207-7rasc-m9u3dd7rdclf34,http://shopee.ph/product/83040997/13544145537,灯光,应急及标识照明,指示牌/灯箱招牌/标识,IVCN202608206101,27957106212,https://detail.1688.com/offer/752929661122.html?lang=zh&kjSource=pc&fromkv=refer%3AHVDFOR2TGRCFGTSGKJLUWVCDKFGDIM2UJNGVEWSHJE2FITKOKJJEORK2IRCVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVIT2NIJNEONC2KRBU6SSZI5ITGVCRLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP,P1,高销售优先级,13544145537,27.01,高销售优先级,1,是,是,是
